QUEST_LV_0300_20150717_000022	Memperbaiki/MAKING/3/TRACK_BEFORE	수리 중/MAKING/3/TRACK_BEFORE/None
QUEST_LV_0300_20150717_000023	Notice/!/Salah satu bagian tidak terikat dengan baik{nl} Kamu membutuhkan sesuatu seperti string untuk mengikatnya!#5	Notice/!/부품이 잘 고정되지 않습니다{nl}끈 같은 것이 필요할 것 같습니다!#5
QUEST_LV_0300_20150717_000024	Notice/!/Kamu perlu mencari string#5	Notice/!/끈을 구해와야 합니다#5
QUEST_LV_0300_20150717_000025	For the Guidance of Souls	영혼의 인도를 위해
QUEST_LV_0300_20150717_000026	Sekarang Kamu bisa tenang	이제 안심해도 된다고 한다
QUEST_LV_0300_20150717_000027	Memeriksa Device/LOOK/2/TRACK_BEFORE/None	장치를 살펴 보는 중/LOOK/2/TRACK_BEFORE/None
QUEST_LV_0300_20150717_000028	Notice/!/Ketika Kamu menyentuh device, rasanya seolah-olah soul Kamu tersedot keluar!{nl} Kamu mulai merasa lemah dan lebih lemah!	Notice/!/장치를 만지자 영혼이 빠져 나가는 기분입니다!{nl}점점 기운이 없어지고 있습니다!
QUEST_LV_0300_20150717_000029	Notice/Sekarang Kamu merasa kembali berenergi#5	Notice/이제 기운을 차릴 수 있을 것 같습니다#5
QUEST_LV_0300_20150717_000030	His Only Desire (1)	바라는 것은 오직(1)
QUEST_LV_0300_20150717_000031	Mengenai alasan dibalik wasiatnnya	죽음을 바라는 이유에 대해
QUEST_LV_0300_20150717_000032	His Only Desire (3)	바라는 것은 오직(3)
QUEST_LV_0300_20150717_000033	His Only Desire (2)	바라는 것은 오직(2)
QUEST_LV_0300_20150717_000034	Pergi ke Cleric Master	클레릭 마스터에게 가 본다고 한다
QUEST_LV_0300_20150717_000035	Sekarang Kamu tidak bisa bekerja bersama	이제 협조할 수 없다
QUEST_LV_0300_20150717_000036	Hancurkan Terminal (1)	단말기 파괴(1)
QUEST_LV_0300_20150717_000037	Mengenai Mainframe dan Terminal	본체와 단말기에 대해
QUEST_LV_0300_20150717_000038	Hindari serangan monster dan hancurkan terminal!#5	Notice/!/몬스터의 공격을 피해 단말기를 파괴하세요!#5
QUEST_LV_0300_20150717_000039	Hancurkan Terminal (2)	단말기 파괴(2)
QUEST_LV_0300_20150717_000040	Memicu bubuk peledakan/FIRE/2/TRACK_BEFORE/None	폭약가루를 놓고 점화하는 중/FIRE/2/TRACK_BEFORE/None
QUEST_LV_0300_20150717_000041	Notice/Terminal telah hancur dalam ledakan!#5	Notice/단말기가 폭발하면서 사라졌습니다!#5
QUEST_LV_0300_20150717_000042	Hancurkan Terminal (3)	단말기 파괴(3)
QUEST_LV_0300_20150717_000043	And, Eternal Repose (1)	그리고 영원한 안식(1)
QUEST_LV_0300_20150717_000044	Apakah kamu memiliki kata-kata terakhir	마지막으로 할 말이 있다면
QUEST_LV_0300_20150717_000045	And, Eternal Repose (2)	그리고 영원한 안식(2)
QUEST_LV_0300_20150717_000046	Meletakkan Orb/MAKING/3/TRACK_BEFORE/None	오브를 설치 하는 중/MAKING/3/TRACK_BEFORE/None
QUEST_LV_0300_20150717_000047	And, Eternal Repose (3)	그리고 영원한 안식(3)
QUEST_LV_0300_20150717_000048	Menyapa	인사한다
QUEST_LV_0300_20150717_000049	Notice/Sepertinya keinginan Svitrigaila terkabul#5	Notice/쉬트리가일라가 원하는 것이 이루어 진 것 같습니다#5
QUEST_LV_0300_20150717_000050	Check the Detector's Functionality	탐지기 작동 점검
QUEST_LV_0300_20150717_000051	Bicara Kepada Kupole Meile	큐폴 메일레와 대화
QUEST_LV_0300_20150717_000052	Bicara kepada Kupole, yang Kamu selamatkan dari Stone Frost.	석화서리로부터 구해 준 큐폴과 대화해 보세요.
QUEST_LV_0300_20150717_000053	Memeriksa Petrification Detectors	석화 탐지기들을 살펴 보기
QUEST_LV_0300_20150717_000054	Periksa detektor di sekitar, Kamu belum pernah membantu Kupole Meile memandu para soul dari  Stone Frost.	큐폴 메일레가 석화서리로부터 안전하게 영혼들을 인도할 수 있도록 이 지역의, 아직 가보지 않은 곳의 탐지기를 모두 점검 하세요.
QUEST_LV_0300_20150717_000055	Kembali ke Kupole Meile	큐폴 메일레에게 돌아가기
QUEST_LV_0300_20150717_000056	Kamu telah memeriksa ke 4 detektor kecuali satu di entrance. Sekarang kembali ke Kupole Meile.	입구 쪽에 있던 탐지기를 제외한 4개의 탐지기를 모두 조사했습니다. 이제 큐폴 메일레에게 돌아가서 상황을 전해 주세요.
QUEST_LV_0300_20150717_000057	Kamu memiliki sesuatu untuk mengaktifkan detektor rusak. Bicara kembali dengan Kupole Meile.	고장난 탐지기를 다시 작동 시키기 위해 전할 말이 있습니다. 큐폴 메일레와 다시 대화하세요.
QUEST_LV_0300_20150717_000058	Temui Royal Army Guard Retia	왕국군 레티아 만나기
QUEST_LV_0300_20150717_000059	Kupole mengatakan bahwa Kingdom Army memasang petrification detectors. Temui Royal Army Guard Retia di Verkti Square.	석화탐지기를 설치 한 것은 왕국군이라는 큐폴의 말에 따라 베르크티 광장의 왕국군 장교 레티아를 찾아가 봅시다.
QUEST_LV_0300_20150717_000060	Bicara lagi dengan Royal Army Guard Retia mengenai detektor yang rusak di Coastal Fortress.	연안요새의 작동하지 않는 석화탐지기에 대해 왕국군 레티아와 대화를 더 나눠보세요.
QUEST_LV_0300_20150717_000061	Cari komponen dari petrification detector	석화 탐지기 부품 구하기
QUEST_LV_0300_20150717_000062	Dengarkan Royal Army Guard Retia dan cari para tentara yang dikirim ke Coastal Fortress. Jika sesuatu terjadi pada mereka, Kamu harus mengambil komponen detektor dari mayat mereka. Dan juga coba buru para monster di area itu.	왕국군 레티아의 말에 따라, 연안요새로 파견 나간 병사들을 찾아 봅시다. 혹시라도 그들이 사고를 당했다면 시신에서라도 부품을 얻어야 할 것입니다. 또는 그 주변의 몬스터들도 사냥 해 봅시다.
QUEST_LV_0300_20150717_000063	Temui Kupole Meile	큐폴 메일레 만나기
QUEST_LV_0300_20150717_000064	Sayangnya, para prajurit Kingdom Army tidak selamat, namun Kamu dapat mengumpulkan semua komponen yang diperlukan untuk detektor. Sekarang, pergi beritahu Kupole apa yang telah terjadi disini, kemudian pergi perbaiki petrification detector.	왕국군 병사들은 안타깝게도 변을 당했지만 부품들은 무사히 모두 구했습니다. 이제 석화탐지기를 수리하러 가기 전에 이 사실을 큐폴에게 알려 주세요.
QUEST_LV_0300_20150717_000065	Sebelum Kamu pergi untuk memperbaiki petrification detector, bicara dengan Kupole Meile tentang situasi yang terjadi.	석화 탐지기를 수리하러 가기 전에, 이런 상황에 대해 큐폴 메일레와 대화 해 봅시다.
QUEST_LV_0300_20150717_000066	Memperbaiki Petrification Detector	석화 탐지기 수리
QUEST_LV_0300_20150717_000067	Memperbaiki First Petrification Detector yang tidak bekerja.	작동하지 않았던 첫 번째 석화 탐지기를 수리 하세요.
QUEST_LV_0300_20150717_000068	Kamu telah mengalahkan semua monster yang menyerang Kamu ketika mencoba untuk memperbaiki petrification detector. Sekarang Kamu bisa kembali memperbaiki petrification detector dengan tenang.	석화 탐지기를 수리 하려고 하자 달려 든 몬스터들을 모두 물리쳤습니다. 이제 안심하고 석화 탐지기를 수리 할 수 있을 것 같습니다.
QUEST_LV_0300_20150717_000069	Memperbaiki Third Petrification Detector	세 번째 석화 탐지기 수리
QUEST_LV_0300_20150717_000070	Sekarang pergi perbaiki Third Petrification Detector.	이제 세 번째 석화 탐지기를 수리하러 가세요.
QUEST_LV_0300_20150717_000071	Cari Fastening String	고정할 끈 구하기
QUEST_LV_0300_20150717_000072	Kamu akan memerlukan beberapa string untuk mengikat dan mengamankan komponen ke detektor. Coba buru beberapa string dari para monster.	탐지기의 부품을 달고 잘 고정 시켜 줄 노끈이 필요 할 것 같습니다. 몬스터들로부터 구해 봅시다.
QUEST_LV_0300_20150717_000073	Kamu telah mengumpulkan cukup string untuk mengikat komponen. Sekarang perbaiki third petrification detector.	고정 할 끈을 모두 구했습니다. 이제 세 번째 석화 탐지기를  수리 하세요.
QUEST_LV_0300_20150717_000074	Buru Monster dan kumpulkan %s	몬스터를 사냥하여 %s 구하기
QUEST_LV_0300_20150717_000075	Buru Monster dan kumpulkan string	몬스터를 사냥하여 노끈 구하기
QUEST_LV_0300_20150717_000076	Pergi beritahu Kupole Meile bahwa Kamu telah memperbaiki semua petrification detectors.	석화 탐지기를 모두 수리했습니다. 이 사실을 큐폴 메일레에게 알려 주세요.
QUEST_LV_0300_20150717_000077	Memeriksa Device Misterius	수상한 장치 살펴 보기
QUEST_LV_0300_20150717_000078	Saat Kamu mendekati device yang tidak dikenal, Kamu merasa tertarik dan mencoba untuk mendekatinya. Device apakah ini? Mungkin Kamu akan mengetahuinya bila Kamu menyentuhnya?	알 수 없는 장치에 다가가면 무언가에 이끌리듯이 그 앞으로 이동하게 됩니다. 과연 이 장치는 무엇일까요. 만져 보면 알 수 있지 않을까요?
QUEST_LV_0300_20150717_000079	Cari Svitrigaila	쉬트리가일라 찾아 가기
QUEST_LV_0300_20150717_000080	Kamu mulai merasa lemah dan semakin lemah, seolah-olah soul Kamu terkuras dari tubuh Anda. Cari seseorang yang dapat membantu Kamu keluar dari situasi ini.	영혼이 빠져 나가고 있는 것인지, 점점 기운이 없어지는 것 같습니다. 이 상황을 풀어 줄 누군가를 찾아 보세요.
QUEST_LV_0300_20150717_000081	His Only Desire 	바라는 것은 오직
QUEST_LV_0300_20150717_000082	Bicara dengan Svitrigaila	쉬트리가일라와 대화
QUEST_LV_0300_20150717_000083	Sepertinya Kamu harus mendengarkan cerita Svitrigaila.	아무래도 쉬트리가일라의 사연을 들어봐야 할 것 같습니다.
QUEST_LV_0300_20150717_000084	Kumpulkan Poisonous Weeds	독초 구하기
QUEST_LV_0300_20150717_000085	Svitrigaila memberitahu Kamu bahwa sebagai Savior, tidak akan buruk jika Kamu membantunya bunuh diri, dan dia meminta Kamu untuk mengumpulkan beberapa tumbuhan beracun untuknya.	쉬트리가일라는 계시자로서 자신의 죽음에 도움을 주는 것도 나쁘지 않을 것이라면서 독초를 구해다 달라고 하고 있습니다. 그가 말한 곳으로 가서 독초를 구해 오세요.
QUEST_LV_0300_20150717_000086	Berikan Svitrigaila tumbuhan beracun	쉬트리가일라에게 독초 갖다 주기
QUEST_LV_0300_20150717_000087	Kamu telah mengumpulkan semua tumbuh-tumbuhan beracun yang Svitrigaila minta kepada Anda. Sekarang kembali ke Svitrigaila dan berikan tumbuhan beracun yang telah Kamu kumpulkan.	쉬트리가일라가 말한 독초를 모두 구한 것 같습니다. 이제 돌아가 이 독초들을 쉬트리가일레에게 전해 주세요.
QUEST_LV_0300_20150717_000088	Bicara dengan Cleric Master untuk mendapatkan holy water yang diperlukan Svitrigaila.	쉬트리가일라에게 필요한 성수를 얻기 위해 클레릭 마스터와 대화 하세요.
QUEST_LV_0300_20150717_000089	Kembali ke Svitrigaila	쉬트리가일라에게 돌아가기
QUEST_LV_0300_20150717_000090	Cleric Master terus menolak permintaan Anda. Itu sangat disayangkan. Hmm, pergi beritahu Svitrigaila mengenai apa yang terjadi.	클레릭 마스터는 완강하게 거절 했습니다. 아쉽지만 어쨌든 이 사실을 쉬트리가일라에게 전해 주세요.
QUEST_LV_0300_20150717_000091	Kamu memberi Svitrigaila tumbuhan beracun, dan tampaknya ia memakannya, tetapi Kamu tidak melihat perubahan pada dirinya. Cobalah bicara dengannya lagi.	쉬트리가일라에게 독초를 건네주었고, 그가 그 독초를 먹는 것 같았지만 효과는 보이지 않습니다. 다시 그에게 말을 걸어 보세요.
QUEST_LV_0300_20150717_000092	Karena melihat Svitrigaila tidak mengalami perubahan ketika ia memakan tumbuh-tumbuhan beracun, itu pasti mengapa ia harus mencampurnya dengan holy water terlebih dahulu, dan kemudian memakannya untuk mendapatkan hasil yang diinginkan. Temui Cleric Master dan dapatkan holy water darinya.	독초를 먹어도 효과가 없자, 아무래도 독초를 성수에 섞어 먹으면 쉬트리가일라가 바라는 바를 이룰 수 있을 것 같습니다. 클레릭 마스터를 찾아 가 성수를 얻어 오세요.
QUEST_LV_0300_20150717_000093	Hancurkan Terminal	단말기 파괴
QUEST_LV_0300_20150717_000094	Berbicara dengan Svitrigaila lagi.	쉬트리가일라와 더 대화해 보세요.
QUEST_LV_0300_20150717_000095	Hancurkan Soul Compactor Terminal	영혼 집약 단말기 파괴하기
QUEST_LV_0300_20150717_000096	Untuk membantu Svitrigaila, Kamu harus menghancurkan Soul Compaction Device. Kamu harus mengumpulkan beberapa alat untuk menghancurkan Soul Compaction Device terminal, dan kemudian mainframenya. Hal pertama yang harus dilakukan, hancurkan first terminal.	쉬트리가일라를 도와주기 위해서는 일단 영혼 집약 장치를 파괴 해야 할 것 같습니다. 그 이전에 영혼 집약 장치의 단말기를 차례로 파괴해서 영혼 집약 장치 본체를 파괴할 도구의 재료를 구해야 한다고 합니다. 먼저 첫 번째 단말기를 파괴 하세요.
QUEST_LV_0300_20150717_000097	Memberitahu Svitrigaila	쉬트리가일라에게 알려 주기
QUEST_LV_0300_20150717_000098	Kamu telah menghancurkan terminal. Dan Kamu berhasil mengambil core terminal. Berikan core kepada Svitrigaila.	단말기를 파괴 했습니다. 또한 단말기의 핵도 무사히 구했습니다. 이 핵을 쉬트리가일라에게 전해 주세요.
QUEST_LV_0300_20150717_000099	Hancurkan Terminal dan Ambil Core-nya	단말기를 파괴하고 핵 구하기
QUEST_LV_0300_20150717_000100	Tanyakan Svitrigaila bagaimana menghancurkan terminal di area berikutnya.	두 번째 지역의 단말기를 파괴 하기 위해서는 어떻게 해야 하는지 쉬트리가일라와 이야기 해 보세요.
QUEST_LV_0300_20150717_000101	Kikis dan Kumpulkan Petrification Particles	석화물 가루 긁어 모으기
QUEST_LV_0300_20150717_000102	Menurut Svitrigaila, Kamu perlu untuk memperkuat daya dari bubuk peledak untuk menghancurkan terminal berikutnya, dan untuk itu, Kamu harus mengikis dan mengumpulkan partikel dari benda petrified di area ini.	쉬트리가일라의 말에 따라, 단말기를 파괴 하기 위한 폭약가루의 효과 증폭을 위한 재료로 그 일대의 석화물에서 석화가루를 긁어 모아 봅시다.
QUEST_LV_0300_20150717_000103	Meledakkan Terminal	단말기 폭파하기
QUEST_LV_0300_20150717_000104	Gunakan bubuk peledak yang Svitrigaila berikan dan petrification particles yang Kamu kumpulkan untuk meledakkan second terminal.	쉬트리가일라가 준 폭약가루와 채취한 석화물 가루로 두 번째 단말기를 폭파 시키세요.
QUEST_LV_0300_20150717_000105	Tanyakan Svitrigaila apa yang harus Kamu lakukan untuk menghancurkan terminal berikutnya.	다음 단말기를 파괴 하기 위해 어떻게 해야 하는지 쉬트리가일라와 대화해 보세요.
QUEST_LV_0300_20150717_000106	Hancurkan Terminal	단말기 파괴 하기
QUEST_LV_0300_20150717_000107	Svitrigaila mengatakan bahwa third terminal akan menghancurkan apapun yang datang mendekatinya. Ambil core dari petrified monster terdekat dan lemparkan ke terminal itu untuk menghancurkannya.	쉬트리가일라의 말 대로 세 번째 단말기에 접근하면 넉다운 됩니다. 세 번째 단말기 근처의 석화 된 몬스터로부터 코어를 구해 단말기를 향해 던져서 단말기를 파괴 하세요.
QUEST_LV_0300_20150717_000108	And, Eternal Repose	그리고 영원한 안식
QUEST_LV_0300_20150717_000109	Kamu telah berhasil menyingkirkan semua terminal, kembali ke Svitrigaila.	단말기들을 모두 없앴으니, 이제 쉬트리가일라에게 돌아가 보세요.
QUEST_LV_0300_20150717_000110	Cari Material untuk membuat Magic Orb	마법 오브의 재료 구하기
QUEST_LV_0300_20150717_000111	Svitrigaila memberi Kamu manual untuk membuat magic orb yang bisa membebaskan para soul yang terperangkap di Soul Compactor. Kumpulkan material yang Svitrigaila tidak bisa dapatkan dari monster dan kemudian gunakan manual untuk membuat Svitrigaila's Magic Orb.	쉬트리가일라로부터 영혼 집약 장치에서 영혼을 모두 빠져 나가게 할 오브를 만들 수 있는 제작서를 받았습니다. 쉬트리가일라가 미쳐 구하지 못한 재료를 몬스터로부터 구한 뒤 제작서를 사용하여 쉬트드가일라의 마법 오브를 만들어 보세요.
QUEST_LV_0300_20150717_000112	Pergi ke Hancurkan Soul Compactor	영혼 집약 장치 파괴하러 가기
QUEST_LV_0300_20150717_000113	Kamu telah membuat Svitrigaila's Magic Orb. Sekarang bawa orb ke Soul Compactor.	쉬트리가일라의 마법 오브를 만들었습니다. 이제 오브를 영혼 집약 장치에 가져가세요.
QUEST_LV_0300_20150717_000114	Hancurkan Soul Compactor	영혼 집약 장치 파괴
QUEST_LV_0300_20150717_000115	Hancurkan Soul Compactor dengan Svitrigaila's orb.	쉬트리가일라의 오브를 가지고, 영혼 집약 장치를 파괴 하세요.
QUEST_LV_0300_20150717_000116	Setelah Kamu menempatkan Svitrigaila's orb, para monster mulai menjadi liar dan bergegas ke arah Anda! Lawan para monster!	쉬트리가일라의 오브를 설치 했더니, 엄청난 반응을 일으키면서 몬스터들이 몰려들었습니다! 몬스터들을 물리치세요!
QUEST_LV_0300_20150717_000117	Soul Compactor telah dihancurkan. Sekarang kembali ke Svitrigaila.	영혼 집약 장치가 파괴되었습니다. 이제 쉬트리가일라에게 돌아가 보세요.
QUEST_LV_0300_20150717_000118	Berikan kata-kata Perpisahan kepada Svitrigaila	쉬트리가일라와 마지막 인사 하기
QUEST_LV_0300_20150717_000119	Tampaknya sudah waktunya untuk mengabulkan keinginan Svitrigaila	쉬트리가일라의 소원을 들어 줄  시간인 것 같습니다.
QUEST_LV_0300_20150729_000120	Jika Kamu membantu saya untuk mati, Aku akan membebaskan Kamu dari kutukan itu.	나의 죽음에 협조하면 그 저주를 풀어 주겠다.
QUEST_LV_0300_20150729_000121	Siapa yang peduli akan apa yang terjadi pada tubuh ini, saya tidak bisa bergerak atau bahkan melarikan diri.{nl} Aku hanya ingin beristirahat sebentar.	움직이지도, 떠나지도 못하는 몸 따위 어찌 된 들 무슨 상관인가.{nl}그냥 좀 쉬고 싶을 뿐.
QUEST_LV_0300_20150729_000122	Kamu hanya perlu mengumpulkan poisonous weeds dari area di atas kita.	저 위쪽의 독초를 구해 오면 된다.
QUEST_LV_0300_20150729_000123	Area itu terkenal dengan Bluebane..	이 곳의 풀은 맹독으로 유명하지..
QUEST_LV_0300_20150729_000124	Terima kasih. Biarkan aku mencoba memakannya satu per satu..	고맙네. 하나씩 먹어볼까..
QUEST_LV_0300_20150729_000125	Seperti yang aku takutkan.. aku masih ada di sini.{nl} Saya dengar Cleric Master memiliki holy water, bila dicampur dengan Bluebane, dapat dengan mudah membunuh demon apapun.	예상대로.. 그대로군.{nl}클레릭마스터가 들고 있다는 성수에 섞어 먹으면 마족의 몸은 쉽게 죽을 수 있지 않을까.
QUEST_LV_0300_20150729_000126	Cleric Master!{nl} Pergilah ke padanya dan dapatkan beberapa holy water.	클레릭 마스터!{nl}그에게로 가서 성수를 얻어와 주게.
QUEST_LV_0300_20150729_000127	Semoga perjalananmu aman sampai ke Klaipeda.	클라페다까지 무사하길.
QUEST_LV_0300_20150729_000128	..?{nl} Soulkeeper dari Dingofasil District?{nl} Bukankah ia demon?	..?{nl}딩고파실 지구의 영혼 관리자?{nl}그 자는 마족 아닙니까?
QUEST_LV_0300_20150729_000129	Kamu membantu demon?{nl} Saya tidak ingin mencampuri urusan pribadi Anda, namun sebagai Master yang melayani Goddess, saya tidak bisa terlibat dalam hal ini. Silakan tinggalkan tempat ini.	계시자님이 마족의 일을 돕고 있다구요?{nl}개인적인 일들이야 관여하지 않겠습니다만, 여신을 섬기는 마스터로서 그 일에 협조할 수는 없습니다. 돌아가 주십시오.
QUEST_LV_0300_20150729_000130	Saya tidak akan pernah melibatkan diri dengan demon.	마족의 일에는 앞으로도 협조하지 않을 것입니다.
QUEST_LV_0300_20150729_000131	Aku mengerti.. Saya sudah menduganya.. {nl} Aku bodoh untuk berharap sebaliknya.	과연.. 그러했군..{nl}괜한 기대를 한 것인가.
QUEST_LV_0300_20150729_000132	Bila begitu, saya kira saya harus mencoba metode itu sekarang.{nl} Hancurkan Soul Compactor yang ada di sini..{nl} Makhluk yang mengirim saya ke sini mengatakannya kepadaku.{nl} Soul Compactor dan saya adalah satu kesatuan. Mengapa aku tidak mengingat hal ini sampai sekarang?	이렇게 되면 이제는 그 방법을 시도 해 봐야겠는걸.{nl}이 곳에 있는 영혼 집약기를 파괴 하는 것..{nl}나를 여기 보낸 이들이 말했지.{nl}나와 영혼 집약기는 하나라고. 왜 그 말을 지금껏 잊고 있었을까.
QUEST_LV_0300_20150729_000133	Di suatu tempat di area ini terdapat Soul Compactor yang menyerap jiwa manusia.{nl} Itu mengkonversi energi mereka dan menggunakannya.{nl} Lokasi ini sangat cocok untuk Soul Compactor bahkan setelah Stone Frost datang melewatinya, dan masih ramai dengan aktivitas Kaliss Knights, grave robbers, dan Kingdom Army soldiers.	이 곳 어딘가에 있는 영혼집약기는 인간의 영혼을 흡수하는 장치라네.{nl}그 에너지를 어딘가에 모아서 사용하고 있지.{nl}이렇게 석화서리가 불어오고 난 뒤에도 칼리스 기사단과 도굴꾼들, 왕국군이 활동하는 이 곳은 영혼 집약기가 있기에는 정말 적당한 장소겠지..
QUEST_LV_0300_20150729_000134	{nl}{nl} Jika saya memikirkannya, makhluk yang mengirim saya ke sini pasti menghubungkan hidupku dengan Soul Compactor sehingga saya bisa mengumpulkan soul dari itu selamanya. Jadi jika Soul Compactor hancur, Akankah aku mati bersamanya?	{nl}{nl}생각해 보면 나를 이 곳에 보낸 이들은 그렇게 영원히 영혼을 모으기 위해 나를 영혼집약기와 생명으로 연결해 놓은 것이 아닐까. 영혼 집약기가 파괴 되면 나도 죽을 수 있지 않을까.
QUEST_LV_0300_20150729_000135	Soul Compactor memiliki 3 terminal yang menyerap soul.{nl} Hal buruk yang sebelumnya Kamu rasakan terjadi karena terminal mencoba untuk menyerap soul Anda.{nl} Untuk saat ini, cobalah untuk melenyapkan seluruh terminal itu.	영혼 집약기는 3개의 단말기로부터도 영혼을 흡수하지.{nl}조금 전의 네가 느꼈던 그 나쁜 기운도 단말기가 영혼을 흡수하는 과정이었어.{nl}일단 그 단말기들을 차례로 없애 보도록 하세.
QUEST_LV_0300_20150729_000136	{nl} Jika Kamu berhasil menghancurkan terminal, Kamu harus mengambil core-nya.{nl} Kamu perlu mengumpulkan core itu untuk membuat sebuah orb yang bisa membantumu menghancurkan Soul Compactor.	{nl}파괴하는데 성공하면 단말기의 핵을 구할 수 있을거야.{nl}그 핵을 모아서 집약기의 파괴를 도와 줄 오브를 만들어야지.
QUEST_LV_0300_20150729_000137	Kerja bagus. Core ini akan digunakan untuk membuat orb yang akan membebani mainframe dari Soul Compactor.{nl} Sekarang saya bisa merasakan kematian saya semakin dekat.	잘 했군. 이 핵은 영혼 집약기 본체의 과부하를 일으킬 오브의 재료가 될 거야.{nl}이제 점점 죽음이 다가온다.
