QUEST_JOBSTEP_20150317_000013	Sepertinya kamu ingin belajar magic dariku tapi aku tidak bisa mengajarkan begitu saja. {nl}Aku ingin lihat seberapa baik kamu dapat membantuku dalam penelitian setelah itu akan kuputuskan. 	저에게 마법을 배우겠다는 열의는 알겠습니다만, 아무에게나 가르쳐 드릴 순 없습니다.{nl}제 연구를 얼마나 잘 보조해 주시는지에 따라서 결정하겠어요.
QUEST_JOBSTEP_20150317_000014	Kerja yang bagus. Terima kasih untukmu sekarang aku dapat melanjutkan penelitianku. {nl}Aku akan mengajarimu Pyromancer magic seperti yang aku janjikan. 	수고하셨어요. 덕분에 다음 연구단계로 넘어갈 수 있겠네요.{nl}약속대로 파이로맨서의 마법을 가르쳐 드리지요.
QUEST_JOBSTEP_20150317_000015	Baiklah, kamu sudah disini. Aku membutuhkan bantuanmu untuk mengalahkan evil spirit yang akan aku summon. {nl}Aku akan merekam gelombang unik yang terpancar saat proses berlangsung. 	잘 오셨어요. 당신이 해 주실 일은 제가 소환한 악령을 처치해 주시면 됩니다.{nl}그 과정에서 뿜어져 나오는 특별한 파장을 기록하겠어요.
QUEST_JOBSTEP_20150317_000016	Aku sedang meneliti 4th tingkat dari kebendaan. {nl}Sangat tidak mungkin jika tanpa bantuan Bokor Master yang bisa berurusan dengan spirit. 	전 물질의 제4번째 상태에 대해 연구중입니다.{nl}영혼을 다루는 보코르 마스터님의 협조가 없으면 절대로 불가능한 일이지요.
QUEST_JOBSTEP_20150317_000017	Ya, itu sangat hebat. {nl}Beritahu Pyromancer Master bahwa kita sudah memiliki semua bahan yang dibutuhkan. 	네. 아주 훌륭하군요.{nl}파이로맨서 마스터께 필요한 자료는 전부 모였다고 전해 드리세요.
QUEST_JOBSTEP_20150317_000018	Bagus. {nl}Penelitian itu sudah diselesaikan oleh Bokor Master jadi temui dia dan dia akan memberitahu tugasmu. 	좋습니다. {nl}그 연구는 보코르 마스터님과 함께 진행중이니 그분께 가면 할 일을 일러주실 겁니다.
QUEST_JOBSTEP_20150317_000019	Cryomancer Master	크리오맨서 마스터
QUEST_JOBSTEP_20150317_000020	Kamu ingin mempelajari Cryomancer magic dariku? {nl}Tentu aku akan mengajarimu. Tapi sebelumnya kamu harus membereskan sesuatu. 	제게 크리오맨서의 마법을 배우고 싶으시다고요.{nl}물론 가르쳐 드리지요. 한 가지 일만 잘 처리해 주신다면요.
QUEST_JOBSTEP_20150317_000021	Pyromancer Master tidak ada di sekitar sini. {nl}Baiklah, ini akan menjadi tugas yang mudah.	파이로맨서 마스터는 현재 부재중이십니다.{nl}뭐, 아주 쉬운 일입니다.
QUEST_JOBSTEP_20150317_000022	Jangan merasa bersalah. Kamu melakukannya dengan baik. {nl}Aku akan membantumu mulai dari sekarang jadi jangan khawatir. 	죄책감 따윈 신경 쓰지 마세요. 아주 잘해주셨습니다.{nl}이제부턴 제가 당신의 뒤를 봐 드릴 테니 너무 걱정하지 않으셔도 됩니다.
QUEST_JOBSTEP_20150317_000023	Menyelinap ke Pyromancer Master's room dan membuka sebuah box. {nl}Dan apa yang ada di dalam box..  Ya, sebaiknya langsung kamu hancurkan. 	파이로맨서의 방에 몰래 잠입해 그곳에 있는 상자를 여는 것입니다.{nl}그 안에 있는 것은.. 죽여버리는 게 좋겠네요.
QUEST_JOBSTEP_20150317_000024	Sepertiny ini cukup. {nl}Magic dariku tidak mudah jadi sebaiknya kamu cepat mengerti. 	이 정도면 충분하군.{nl}내 마법은 어려우니까 열심히 따라와야 할 거야.
QUEST_JOBSTEP_20150317_000025	Tekad kamu untuk belajar dariku itu sangat bagus tapi sebelumnya aku ingin minta bantuan. {nl}Kita dapat melanjutkan pembicaraan ini jika kamu mau melakukannya. {nl}	내게 뭘 배우겠다는 마음가짐은 좋다만 대신 한 가지 부탁이 있네.{nl}들어주겠다고 해야만 이야기를 계속할 수 있어.{nl}
QUEST_JOBSTEP_20150317_000026	Barang-barang Lydia Schaffen seperti divine material untuk kami para archer. {nl}Aku harap bisa memilikinya mesti harus menghabiskan semua keberuntunganku.	리디아 샤펜의 물건이라니, 우리 궁수들에겐 성물 같은 존재라고.{nl}할 수만 있다면 전 재산을 팔아서라도 갖고 싶군.
QUEST_JOBSTEP_20150317_000027	Aku tak pernah membayangkan bisa melihatnya secara langsung. {nl}Terima kasih. Aku akan mulai mengajarimu, jadi sebaiknya kamu bersiap. 	이걸 직접 내 눈으로 보게 될 줄이야.{nl}고맙네. 이제부턴 철저히 지도해 줄 테니 각오 하는 게 좋을 거야.
QUEST_JOBSTEP_20150317_000028	Aku dengar bahwa telescope yang hilang dari Astral Tower ada di Crystal Mines 1st Floor. {nl}Carikan aku lensa itu sebelum para master yang lain mengetahuinya dan aku akan mengajarkanmu kemampuanku. 	별의 탑에서 사라진 망원경의 렌즈가 수정광산 1층에 있다더군.{nl}다른 마스터들이 눈치채기 전에 빨리 그 렌즈를 가져다주면 내 기술을 가르쳐 주겠네.
QUEST_JOBSTEP_20150317_000029	Jadi kamu ingin belajar anak panah dariku.. Kalau begitu aku punya misi untukmu. {nl}Aku akan memutuskan tergantung dari hasil misi mu. 	나에게 활을 배우고 싶다라.. 그렇다면 당신에게 한 가지 의뢰를 하지. {nl}그 일을 얼마나 잘 해내느냐에 따라서 당신을 가르칠지 결정하겠어.
QUEST_JOBSTEP_20150317_000030	Evoniphon.. Aku tidak akan pernah memaafkannya.	에보니폰.. 용서할 수 없어.
QUEST_JOBSTEP_20150317_000031	Hunter Master	헌터 마스터
QUEST_JOBSTEP_20150317_000032	Kamu telah mengumpulkan semua book. Bagus sekali. {nl}Aku akan mengajarimu skill hunter seperti janjiku tadi. 	책이 전부 모였군요. 수고하셨어요.{nl}약속한 대로 당신에게 헌터의 기술을 가르쳐 드리겠어요.
QUEST_JOBSTEP_20150317_000033	Kamu mendapatkan hasil yang baik. Aku akan mulai mengajarimu. {nl}Semoga kamu seperti ekspetasiku. 	성과는 확실하군. 이제부터 내가 널 가르치지.{nl}내 기대에 확실히 부응해 주길 기대하겠어.
QUEST_JOBSTEP_20150317_000034	Aku dengar Bat di Crystal Mines 1st Floor memiliki racun spesial. {nl}Aku yakin bahwa venom itu digunakan oleh assasin Evoniphon. Bawakan aku venom itu.	수정광산 1층의 박쥐들은 특별한 독을 품고 있다는 소문을 들었어.{nl}분명히 암살자 에보니폰이 쓰는 독일 거야. 그 독을 채취해 와.
QUEST_JOBSTEP_20150317_000035	Barbarian Master	바바리안 마스터
QUEST_JOBSTEP_20150317_000036	Kamu dapat mengeri kemampuan musuh dengan melawan mereka secara langsung pedang dengan pedang. {nl}Buktikan padaku kalau kamu memang pejuang sejati, dan aku akan memimpinmu menjadi seorang Barbarian.	검과 검을 맞댐으로써 상대의 기량을 알 수 있지.{nl}내게 전사의 자격을 증명하면 진정한 바바리안으로 이끌어 주겠다.
QUEST_JOBSTEP_20150317_000037	Kamu terbukti pejuang yang hebat. {nl}Aku akan membuatmu menjadi Barbarian yang sesungguhnya. 	전사의 자격은 충분하다. {nl}내가 진짜 바바리안으로 만들어 주지.
QUEST_JOBSTEP_20150317_000038	Aku mengerti kamu ingin menjadi lebih kuat dengan spear. {nl}Selesaikan misi yang aku berikan maka akan aku ajarkan keahlian spear.	창으로써 강해지고 싶은 당신의 마음은 잘 알겠습니다.{nl}제가 드리는 과제를 수행해 오신다면 저의 창술을 가르쳐 드리겠습니다.
QUEST_JOBSTEP_20150317_000039	Tolong bawakan aku kulit Groll dari Spineheart Dale, Chafperor Poison Darts dari The Fallen Worry Forest, dan Jukopus Black Powder dari Miners' Village.	가시마음골의 그롤의 가죽. 낙우림의 체이퍼러의 독침.{nl}그리고 광산 마을의 유코푸스의 검은 가루를 제게 가져오세요.
QUEST_JOBSTEP_20150317_000040	Aku mengerti tekad kamu untuk menjadi sangat kuat. {nl}Aku akan membawa dirimu dan keahlian spear ini untuk menjadikanmu seorang ahli spear.	당신이 가진 강해지고자 하는 마음에 대해 잘 알겠어요.{nl}당신이라면 창과 함께할 자격이 있습니다.
QUEST_JOBSTEP_20150317_000041	Psychokino Master	사이코키노 마스터
QUEST_JOBSTEP_20150317_000042	Jika kamu ingin paham mengenai Psychokino, bagaimana jika kamu bekerja sebagai asistenku?{nl}Aku menjamin itu akan menjadi pekerjaan yang menarik.	사이코키노를 이해하고 싶다면 잠시 나의 조수로 일해보는 것은 어떻겠나.{nl}굉장히 멋진 분야라는 것은 내 보증 하겠네.
QUEST_JOBSTEP_20150317_000043	Tolong, pertama kalahkan Matsums di Spine Heart Dale dan kumpulkan flower alcohol. {nl}Mereka sangat mudah hancur jadi sulit untuk mendapatkan yang utuh.	일단 가시마음골에 있는 메슘을 잡아서 꽃술을 모아 주게.{nl}쉽게 망가져서 온전한 걸 구하기가 쉽지 않아.
QUEST_JOBSTEP_20150317_000044	Sempurna. Flower alcohol dari Matsums dalam keadaan baik. {nl}Sebentar lagi kamu akan melihat sesuatu yang menarik.	좋군. 메슘의 꽃술이 온전히 살아 있어.{nl}이제 정말 재미있는 것을 보게 될 걸세.
QUEST_JOBSTEP_20150317_000045	Sekarang pergilah ke Gintara Highway di Spine Heart Dale.{nl}Semprotkan obat cair ke experimental Matsum doll yang telah aku siapkan dan beritahu aku hasilnya.	이제 가시마음골의 긴타라 가도로 가게.{nl}내가 설치해 놓은 실험용 메슘 인형에 이 물약을 뿌리고 결과를 내게 알려 주게.
QUEST_JOBSTEP_20150317_000046	Apakah Matsums menyerangmu? {nl}Sejak Matsums menerima Matsum dolls sebagai temannya, Aku anggap ini sukses. 	주변의 메슘들이 자네를 공격했다고?{nl}메슘 인형을 메슘이 친구라 받아 들였으니 성공이라고 봐야겠어.{nl}
QUEST_JOBSTEP_20150317_000047	Bagus. {nl}Kamu bekerja sangat bagus sebagai asistenku, sekarang aku akan mengajari apa itu Psychkino sebenarnya. 	수고했네.{nl}좋은 조수가 되어 주었으니 사이코키노에 대해 본격적으로 가르쳐 주겠네.
QUEST_JOBSTEP_20150317_000048	Penelitian Aku tentang metode psychokinesis dipindahkan ke sebuah benda . {nl}Dengan kata lain.. Ini adalah metode cuci otak dengan bantuan obat-obatan. 	내 연구의 주제는 염력을 물질의 형태로 전이하는 방법론에 대한 것일세.{nl}무슨 말인고 하니.. 약을 써서 세뇌를 전파하겠다는 거야.
QUEST_JOBSTEP_20150317_000049	Linker Master	링커 마스터
QUEST_JOBSTEP_20150317_000050	Talenta sangat penting untuk Linker. {nl}Menutup hati seseorang mudah tetapi membuka hati butuh talenta khusus. {nl}	링커에겐 자질이라는 게 굉장히 중요해요. {nl}마음을 닫아 버리는 건 아주 쉽지만 남의 마음을 여는 건 특수한 자질이 필요하답니다.{nl}
QUEST_JOBSTEP_20150317_000051	Aku akan mengujimu apakah kamu punya talenta itu. 	당신에게 그 자질이 있는지 제가 시험해 보겠어요.
QUEST_JOBSTEP_20150317_000052	Bagus. Namun kamu harus mempersiapkan beberapa bahan sebelum tes. Ambilkan Dunball’s thorn dan Velwriggler’s carving di Gate Route.	좋아요. 시험에 앞서 약간의 재료들이 필요해요.{nl}관문로에서 던볼의 가시와 벨리글러의 조각을 제게 가져다주세요.
QUEST_JOBSTEP_20150317_000053	Bagus sekali. {nl}Tapi ini hanya persiapan kamu sebelum mengikuti tes.	훌륭하군요.{nl}하지만 이건 시험의 준비일 뿐이에요.
QUEST_JOBSTEP_20150317_000054	Aku akan memulai tes nya. {nl}Dibalik Gate Route ada sobekan di langit dunia.{nl}	시험을 시작하겠어요. {nl}관문로에 이면세계의 찢어진 틈이 있죠.{nl}
QUEST_JOBSTEP_20150317_000055	Manusia biasa hanya bisa melihat kenyataan yang tampak, tetapi jika kamu mempunyai talenta Linker. Kamu bisa melihat dunia yang tersembunyi. {nl}Temukan bukunya di sana dan bawa kepadaku.	보통 사람들에겐 그저 현실이지만 링커의 자질이 있다면 그 이면세계를 찾을 수 있을 것입니다.{nl}그곳에 있는 책을 찾아 저에게 가져다주세요.
QUEST_JOBSTEP_20150317_000056	Kamu sudah pergi ke sana? {nl}Pergilah ke Gate Route dan cek. Aku sudah memberi tanda lokasinya di peta. {nl}	아직이신가요?{nl}관문로로 가셔서 제가 지도에 표시해드린 곳으로 곧장 가시면 됩니다.
QUEST_JOBSTEP_20150317_000057	Kamu telah menemukan bukunya. Kamu lulus tes. {nl}Tolong baca bukunya untuk melihat bahwa kamu seorang Linker. 	책을 찾아오셨군요. 이것으로 시험은 통과입니다.{nl}그 책을 링커의 길에 대한 마음가짐 삼아 읽어 주세요.
QUEST_JOBSTEP_20150317_000058	Kamu ingin belajar skill Sapper.. Kamu harus bayar. {nl}Bukan untukku. Melainkan untuk disumbangkan kepada Cleric Master di Klaipeda. {nl}Sekitar 5000 silver? 	새퍼의 기술이라.. 그럼 당연히 수업료를 내야겠지.{nl}나에게 말고, 클라페다에 계신 클레릭 마스터님께 기부금을 내주었으면 해.{nl}한 5,000 실버 정도?
QUEST_JOBSTEP_20150317_000059	Tunggu..ada satu hal lagi.{nl}Aku menyembunyikan beberapa benda di Flude Island di area Siaulai Western Woods. {nl}Sebelum kamu pergi ke Klaipeda, temukan benda-benda itu dan kembalikan kepada pemiliknya di Klaipeda.{nl}{nl}	아차차, 한 가지 더.{nl}샤울레이 서쪽 숲의 플루데 섬에 숨겨 둔 물건이 있어. {nl}클라페다에 가기 전에 그걸 먼저 찾아서 클라페다의 원래 주인들에게 돌려줘.{nl}{nl}
QUEST_JOBSTEP_20150317_000060	Oh, ini. Aku melihatnya di suatu tempat..hmm..tidak asing.. {nl}Aku akan mengambilnya terima kasih telah memberikannya kepadaku.	어, 이거. 어디서 본 물건인데.. 음.. 낯이 익은데..{nl}일단 주시는 거니 감사히 받을게요!
QUEST_JOBSTEP_20150317_000061	Huh, ini adalah alat yang hilang itu. {nl}Terima kasih. Sudah menemukannya. 	어라, 이건 내가 잃어버린 연장인데?{nl}고맙소. 여태 어디에 있다 온 거람.
QUEST_JOBSTEP_20150317_000062	Apakah kamu lupa sumbangannya? {nl}5000 silver saja. 	기부금은 깜빡 잊은거야?{nl}5,000 실버라고.
QUEST_JOBSTEP_20150317_000063	Cleric Master	클레릭 마스터
QUEST_JOBSTEP_20150317_000064	Terima kasih atas nama Goddess.{nl}Aku berjanji sumbangan ini akan digunakan untuk membantu orang-orang yang terluka oleh monster. {nl}	여신의 이름으로 감사드립니다.{nl}이 성금은 몬스터에게 피해를 당하신 분들께 쓰이도록 약속드리지요.{nl}
QUEST_JOBSTEP_20150317_000065	Dulu aku adalah seorang pencuri tetapi akhirnya aku tersadar dan ingin bertobat. {nl}Tetapi kadang hal itu ada dipikiranku.. Dan aku akan mengakhirinya sekarang {nl}	난 원래 도둑이었는데 좀 깨달은 바가 있어서 이번에 완전히 손을 씻었거든.{nl}하지만 계속 걸리는 게 있어서.. 이번 기회에 완전히 끝을 낼 거야{nl}
QUEST_JOBSTEP_20150317_000066	Lagipula, kamu melakukan pekerjaan yang baik. {nl}Mari kita bersama saling belajar satu sama lain. 	어쨌든 정말 수고했어.{nl}앞으로 가르침을 주거니 받거니 하면서 잘 지내 보자고.
QUEST_JOBSTEP_20150317_000067	Aku sedang mencari sebuah buku. Empat buku dari Lydia Schaffen. {nl}Jika kamu menolongku menemukan buku-buku itu, aku akan mengajarimu skill yang kupunya. 	책을 찾고 있어요. 리디아 샤펜님의 책 네 권이요.{nl}책을 찾는 일을 도와주신다면 제 기술을 가르쳐 드리겠어요.
QUEST_JOBSTEP_20150317_000068	Buku itu dulu berada di Miner's town tetapi sekarang hilang setelah Vubbes menyerang. {nl} Coba pergi ke Vubbe Outpost.	그 책은 광산 마을에 있었는데 부베 습격 사건 때 잃어버렸다고 들었어요.{nl}부베 전초기지가 있는 곳으로 가보세요.
QUEST_JOBSTEP_20150317_000069	Ini bukunya. Kamu butuh buku ini jika kamu bermimpi untuk menjadi Archer terbaik. {nl}Aku akan membuat salinannya jika kamu mengumpukan semua buku. 	이 책이군요. 최고의 궁수를 꿈꾸신다면 이 책이 필요할 거예요.{nl}책을 전부 모으게 된다면 사본을 만들어 드리죠.
QUEST_JOBSTEP_20150317_000070	Quarrel Shooter Master memegang buku selanjutnya.{nl}Sepertinya dia sedang mencari Merog Leather, mungkin kamu bisa membuat kesepakatan dengan itu.	다음 권은 쿼렐슈터 마스터가 가지고 계세요.{nl}예전에 메로그의 가죽을 찾으시던데, 어쩌면 그걸로 거래해 볼 수도 있겠네요.
QUEST_JOBSTEP_20150317_000071	Apakah kamu punya Merog Leather dari Hunter Master?	헌터 마스터에게서 메로그 가죽은 아직인가?
QUEST_JOBSTEP_20150317_000072	Ini kualitasnya bagus. Hunter Master pasti senang. {nl}Kamu boleh mengambil bukunya. {nl}	이 정도면 꽤 질이 좋군. 헌터 마스터도 꽤 보람이 있겠어. {nl}책은 자네가 가져가게. {nl}
QUEST_JOBSTEP_20150317_000073	Merog ada di Fallen Worry Forest, dan Quarrel Shooter Master ada di Klaipeda. {nl}Seseorang mungkin sudah pergi lebih dulu. Cepatlah.	메로그는 낙우림에, 쿼렐슈터 마스터는 클라페다에 있어요. {nl}다른 사람이 선수 칠 수도 있으니 어서 가보세요.
QUEST_JOBSTEP_20150317_000074	Archer Master di Klaipeda mempunyai buku selanjutnya. {nl}Dia bukanlah orang yang menyenangkan, jadi mintalah buku itu dengan baik. {nl}	다음 책은 클라페다의 아처 마스터가 가지고 있을 거예요.{nl}그다지 매정한 사람은 아니니 공손히 부탁하면 흔쾌히 책을 내어 줄 거예요.{nl}
QUEST_JOBSTEP_20150317_000075	Dia membantu memperbaiki dinding kota yang hancur. {nl}Aku dengar batu-batunya dipindahkan ke Miner's Village jadi bawakan dia batu itu sebagai jalan keluarnya.	그는 지금 무너진 성벽을 수리하는 일을 돕고 있다고 하는군요.{nl}광산 마을에 옮겨둔 바위가 있다고 하니 그걸 가져다주는 것도 부탁의 한 방법이겠지요.
QUEST_JOBSTEP_20150317_000076	Apakah Hunter Master mengirim batu ini? {nl}Tentang buku Lydia Schaffen, minta saja. Bagaimanapun, terima kasih. 	이 바위는 헌터 마스터가 보낸 건가?{nl}리디아 샤펜의 책이라면 그냥 와서 빌려 가도 되는데. 어쨌든 고마워.
QUEST_JOBSTEP_20150317_000077	Buku terakhir ada pada Ranger Master di Klaipeda. {nl}Berikan dia kantong ini. {nl}Aku bisa memberikannya sendiri, tetapi kami tidak nyaman untuk bertemu satu sama lain.	마지막 책은 클라페다의 레인저 마스터가 가지고 있어요.{nl}그녀에게 이 주머니를 전해 주시면 될 거예요.{nl}제가 직접 가도 되지만 편히 얼굴 볼 사이가 아니라서요.
QUEST_JOBSTEP_20150317_000078	Jangan tanya mengapa. Kerja adalah kerja dan faktanya kami tidak ingin bertemu satu sama lain. 	이유는 묻지 마세요. 일은 일이고 별로 마주치고 싶지 않은 건 사실이니까요.
QUEST_JOBSTEP_20150317_000079	Kantong ini.. Apakah kamu dikirim oleh Hunter Master? {nl}ini. Berikan buku ini kepadanya. 	이 주머니는.. 헌터 마스터 대신 왔나 보지?{nl}자. 그녀에게 이 책을 전해 줘.{nl}
QUEST_JOBSTEP_20150317_000080	Meskipun dia rendah hati kepadamu, tapi dia cukup menakutkan ketika bertemu dengan ku.	그 여자가 그렇게까지 고개를 숙인다는데 나까지 뻣뻣하게 구는 건 사양이야.
QUEST_JOBSTEP_20150317_000081	Kulit-kulit ini sudah cukup. {nl}Pergilah ke Quarrel Shooter Master sebelum orang lain melakukannya. 	이 정도 가죽이면 충분할 거예요.{nl}다른 사람이 가져가기 전에 어서 쿼렐슈터 마스터께 다녀 오세요.
QUEST_JOBSTEP_20150317_000082	Batu ini akan berguna untuk memperbaiki dinding. {nl}Cepatlah bawa kepada Archer Master. 	이 정도 바위라면 분명 성벽을 보수하는데 요긴하게 쓰일 거예요.{nl}어서 아처 마스터에게 가져다 주세요.
QUEST_JOBSTEP_20150317_000083	Apakah kamu orang yang ingin belajar skil-skil aku? {nl}Bagus, Aku hanya mencari orang yang membantu menemukan buku Lydia Shaffen. {nl}Kamu mau membantu kan? 	내 기술을 배우고 싶다는 사람이 자네인가.{nl}마침 리디아 샤펜의 책을 찾아 줄 사람을 찾고 있었는데 잘됐군. 도와 줄거지?
QUEST_JOBSTEP_20150317_000084	Dulu ada satu di Miner's Village tetapi sekarang hilang ketika Vubbes menyerang. {nl} Aku yakin itu ada di Vubbe Outpost.	광산 마을에 1권이 있다는데, 부베한테 습격당하면서 사라졌다는군.{nl}분명 부베 전초기지에 있을거야.
QUEST_JOBSTEP_20150317_000085	Ya, Ini dia. {nl}Ini akan sangat membantu orang-orang sepertimu, yang  bermimpi menjadi Quarrel Shooter. {nl}Aku akan memberikanmu salinannya jika kamu mengumpulkan semua buku. 	오오, 그래. 이거야, 이거.{nl}쿼렐슈터를 꿈꾸는 자네에게도 큰 도움이 될 거야.{nl}책을 다 모으게 된다면 이 아저씨가 사본을 주도록 하지.
QUEST_JOBSTEP_20150317_000086	Tiga buku lagi. {nl}Sepertinya kamu bisa mendapatkan satu jika kamu memberikan uang ke Hunter Master..	앞으로 세 권 남았네.{nl}그 중의 한 권은 아마 헌터 마스터에게서 돈을 쥐어주면 구할 수 있지 싶은데..{nl}
QUEST_JOBSTEP_20150317_000087	Masalahnya, Aku bangkrut. 	문제는 내가 빈털터리라네.
QUEST_JOBSTEP_20150317_000088	Maksudnya buku Lydia Schaffen milikku? {nl}Aku akan menyerahkannya untuk 5000 silver.	제가 가지고 있는 리디야 샤펜님의 책 말씀이십니까.{nl}5,000 실버에 양도해 드리지요.
QUEST_JOBSTEP_20150317_000089	Baiklah, terima kasih atas bantuanmu. {nl}Sekitar 5000 silver akan diberikan. {nl}	그럼 면목없지만 부탁함세.{nl}아마 5,000 실버 정도면 될 거야.{nl}
QUEST_JOBSTEP_20150317_000090	5000 silver.. Yup, pas. {nl}Akan kuberikan bukunya seperti yang kujanjikan. 	5,000 실버.. 네. 맞습니다.{nl}약속대로 책을 넘겨 드리지요.
QUEST_JOBSTEP_20150317_000091	Baiklah.. Archer Master punya buku selanjutnya. {nl}Dia sedang memperbaiki dinding, jadi mungkin dia akan menghargai jika kamu membawakannya batu? {nl}Aku bisa saja membawanya sendiri tapi.. owwww.. punggungku.. 	자.. 다음 책은 아처 마스터가 가지고 있을 거야.{nl}녀석은 아직도 성벽 수리에 매달리고 있으니 석재라도 갖다 주면 좋아하지 않을까?{nl}이 아저씨가 직접 갖다 줄 수도 있겠지만.. 아이고!! 허리야..
QUEST_JOBSTEP_20150317_000092	Archer Master mempunyai buku berikutnya. {nl}Dia bukanlah orang yang menyenangkan, jadi mintalah dengan sopan. {nl}	다음 책은 아처 마스터가 가지고 있을 거야.{nl}그리 매정한 사람은 아니니 공손하게 부탁하면 책을 내어 줄 지도 몰라.{nl}
QUEST_JOBSTEP_20150317_000093	Aku dengar dia membantu memperbaiki dinding kota yang hancur. {nl}Batu-batunya dikirim dari Miner's Village, dia akan pindah jika kamu membawanya satu.	듣기론 그는 클라페다의 무너진 성벽을 수리하는 것을 돕는 중이라더군.{nl}광산 마을에 옮겨둔 바위가 있다고 하니 갖다주면면 그 녀석, 분명 감동할 거야.
QUEST_JOBSTEP_20150317_000094	Apakah Hunter Master mengirim batu ini? {nl}Jika hanya buku Lydia Schaffen, minta saja. Tapi terima kasih.	이 바위는 쿼렐슈터 마스터 아저씨가 보낸 건가?{nl}리디아 샤펜의 책이라면 그냥 와서 빌려 가도 되는데. 어쨌든 고마워.
QUEST_JOBSTEP_20150317_000095	Sekarang, untuk buku terakhir. {nl}Berikan kantong ini kepada Ranger Master dan dapatkan bukunya. 	이제 마지막 책이야.{nl}레인저 마스터에게 이 주머니를 가져다주고 책을 받아와 줘.
QUEST_JOBSTEP_20150317_000096	Apakah Quarrel Shooter mengirimkan ini? {nl}Terima kasih. Aku akan menyerahkan buku ini seperti yang aku janjikan. 	쿼렐슈터 마스터가 보낸 건가?{nl}뭐, 수고했어. 약속한 책은 넘겨주지.
QUEST_JOBSTEP_20150317_000097	Cepat bawa bukunya. {nl}Aku sudah tidak sabar. 	어서 책을 가져와줘.{nl}참을 수가 없다고.
QUEST_JOBSTEP_20150317_000098	Bagus, ini dia! {nl}Aku akan mengajarkanmu semua skill Quarrel Shooter seperti yang aku janjikan. {nl}	좋아, 이거야!{nl}약속대로 자네가 더 강해질 수 있도록 쿼렐슈터의 기술을 가르쳐 주지.{nl}
QUEST_JOBSTEP_20150317_000099	Batu ini akan berguna untuk memperbaiki dinding. {nl}Cepat bawa kepada Archer Master. 	이 정도 바위라면 분명 성벽을 보수하는데 요긴하게 쓰일 거다.{nl}어서 아처 마스터에게 전해 줘.
